Date,Category,Quantity,PPU,Amount,Inventory Level,Units Sold,Weather Condition,Holiday/Promotion,Month,MonthName,DayOfWeek
2025-07-07,Smartphones,68.0,611152.743453,41558386,250.73,15159,Cloudy,1,2025-07,Jul 2025,Monday
2025-07-08,Smartphones,247.0,584866.235898,144461960,286.79,15336,Cloudy,1,2025-07,Jul 2025,Tuesday
2025-07-09,Smartphones,564.0,730768.519089,412153444,262.89,13241,Rainy,1,2025-07,Jul 2025,Wednesday
2025-07-10,Smartphones,59.0,604790.547466,35682642,271.87,13732,Sunny,0,2025-07,Jul 2025,Thursday
2025-07-11,Smartphones,289.0,554735.086323,160318439,263.64,13632,Sunny,0,2025-07,Jul 2025,Friday
2025-07-12,Smartphones,46.0,565184.964696,25998508,280.48,14066,Sunny,1,2025-07,Jul 2025,Saturday
2025-07-13,Smartphones,37.0,710086.649072,26273206,270.69,14851,Cloudy,0,2025-07,Jul 2025,Sunday
2025-07-14,Smartphones,51.0,564450.340445,28786967,246.73,16032,Cloudy,0,2025-07,Jul 2025,Monday
2025-07-15,Smartphones,95.0,599501.579989,56952650,240.64,13347,Cloudy,0,2025-07,Jul 2025,Tuesday
2025-07-16,Smartphones,21.0,633896.704718,13311830,268.89,13264,Cloudy,1,2025-07,Jul 2025,Wednesday
2025-07-17,Smartphones,50.0,660883.996981,33044199,292.41,13456,Sunny,1,2025-07,Jul 2025,Thursday
2025-07-18,Smartphones,24.0,615450.335623,14770808,280.17,12430,Cloudy,1,2025-07,Jul 2025,Friday
2025-07-19,Smartphones,49.0,605037.804069,29646852,280.98,13687,Cloudy,1,2025-07,Jul 2025,Saturday
2025-07-20,Smartphones,234.0,639065.143121,149541243,229.56,13868,Sunny,1,2025-07,Jul 2025,Sunday
2025-07-21,Smartphones,37.0,539209.778179,19950761,253.5,12277,Rainy,1,2025-07,Jul 2025,Monday
2025-07-22,Smartphones,29.0,619781.529292,17973664,276.43,13901,Sunny,1,2025-07,Jul 2025,Tuesday
2025-07-23,Smartphones,147.0,590193.469908,86758440,247.85,15713,Sunny,0,2025-07,Jul 2025,Wednesday
2025-07-24,Smartphones,258.0,645776.79696,166610413,302.27,12954,Cloudy,1,2025-07,Jul 2025,Thursday
2025-07-25,Smartphones,7.0,589818.706964,4128730,241.34,13486,Rainy,0,2025-07,Jul 2025,Friday
2025-07-26,Smartphones,110.0,540890.850503,59497993,309.45,14256,Snowy,1,2025-07,Jul 2025,Saturday
2025-07-27,Smartphones,75.0,568338.674435,42625400,276.24,15199,Cloudy,1,2025-07,Jul 2025,Sunday
2025-07-28,Smartphones,434.0,570096.563678,247421908,278.43,12588,Sunny,1,2025-07,Jul 2025,Monday
2025-07-29,Smartphones,10.0,650665.900611,6506659,271.97,13000,Rainy,1,2025-07,Jul 2025,Tuesday
2025-07-30,Smartphones,468.0,584796.911504,273684954,292.85,12142,Sunny,1,2025-07,Jul 2025,Wednesday
2025-07-31,Smartphones,144.0,670636.854748,96571707,281.11,13110,Snowy,0,2025-07,Jul 2025,Thursday
2025-08-01,Smartphones,50.0,625694.515383,31284725,298.78,12659,Rainy,1,2025-08,Aug 2025,Friday
2025-08-02,Smartphones,17.0,640663.592729,10891281,283.89,14951,Sunny,1,2025-08,Aug 2025,Saturday
2025-08-03,Smartphones,642.0,558359.268647,358466650,287.35,13950,Cloudy,0,2025-08,Aug 2025,Sunday
2025-08-04,Smartphones,95.0,656091.578791,62328699,268.53,13758,Snowy,0,2025-08,Aug 2025,Monday
2025-08-05,Smartphones,134.0,494812.200057,66304834,298.27,14668,Cloudy,1,2025-08,Aug 2025,Tuesday
2025-08-06,Smartphones,43.0,545943.52735,23475571,272.34,13296,Rainy,1,2025-08,Aug 2025,Wednesday
2025-08-07,Smartphones,112.0,670045.865945,75045136,261.68,14137,Snowy,0,2025-08,Aug 2025,Thursday
2025-08-08,Smartphones,202.0,615212.474135,124272919,296.29,15034,Rainy,0,2025-08,Aug 2025,Friday
2025-08-09,Smartphones,108.0,587890.571766,63492181,245.71,14808,Rainy,1,2025-08,Aug 2025,Saturday
2025-08-10,Smartphones,237.0,711958.026924,168734052,286.46,14104,Snowy,1,2025-08,Aug 2025,Sunday
2025-08-11,Smartphones,374.0,616974.680864,230748530,260.61,13208,Snowy,1,2025-08,Aug 2025,Monday
2025-08-12,Smartphones,35.0,624209.084473,21847317,252.36,13271,Snowy,0,2025-08,Aug 2025,Tuesday
2025-08-13,Smartphones,16.0,677963.166768,10847410,309.5,10843,Cloudy,0,2025-08,Aug 2025,Wednesday
2025-08-14,Smartphones,36.0,564757.67695,20331276,234.6,14888,Snowy,1,2025-08,Aug 2025,Thursday
2025-08-15,Smartphones,915.6,576246.598236,527611385,270.7,11549,Rainy,0,2025-08,Aug 2025,Friday
2025-08-16,Smartphones,108.0,501673.094953,54180694,279.45,13816,Sunny,0,2025-08,Aug 2025,Saturday
2025-08-17,Smartphones,142.0,533501.27394,75757180,255.48,13822,Sunny,0,2025-08,Aug 2025,Sunday
2025-08-18,Smartphones,25.0,560979.038369,14024475,243.79,14079,Snowy,1,2025-08,Aug 2025,Monday
2025-08-19,Smartphones,90.0,647058.660993,58235279,302.42,14238,Rainy,1,2025-08,Aug 2025,Tuesday
2025-08-20,Smartphones,915.6,630600.192989,577377536,288.03,15464,Snowy,1,2025-08,Aug 2025,Wednesday
2025-08-21,Smartphones,322.0,613219.363681,197456635,281.25,12433,Cloudy,0,2025-08,Aug 2025,Thursday
2025-08-22,Smartphones,122.0,552523.771364,67407900,266.53,13899,Sunny,1,2025-08,Aug 2025,Friday
2025-08-23,Smartphones,67.0,639828.747149,42868526,294.69,14757,Rainy,1,2025-08,Aug 2025,Saturday
2025-08-24,Smartphones,20.0,603256.867183,12065137,272.26,14724,Sunny,0,2025-08,Aug 2025,Sunday
2025-08-25,Smartphones,19.0,622509.517419,11827680,233.77,11773,Snowy,1,2025-08,Aug 2025,Monday
2025-08-26,Smartphones,10.0,572214.238721,5722142,276.04,13156,Sunny,1,2025-08,Aug 2025,Tuesday
2025-08-27,Smartphones,63.0,677428.872208,42678018,280.72,12673,Rainy,0,2025-08,Aug 2025,Wednesday
2025-08-28,Smartphones,915.6,575100.789694,526562283,309.45,13186,Rainy,0,2025-08,Aug 2025,Thursday
2025-08-29,Smartphones,487.0,616587.767221,300278242,281.08,12512,Sunny,1,2025-08,Aug 2025,Friday
2025-08-30,Smartphones,295.0,651939.431794,192322132,284.93,13373,Rainy,1,2025-08,Aug 2025,Saturday
2025-08-31,Smartphones,60.0,561564.097226,33693845,260.18,11035,Sunny,0,2025-08,Aug 2025,Sunday
2025-09-01,Smartphones,48.0,659472.908896,31654699,293.11,12591,Snowy,1,2025-09,Sep 2025,Monday
2025-09-02,Smartphones,72.0,618431.826622,44527091,285.38,13215,Sunny,0,2025-09,Sep 2025,Tuesday
2025-09-03,Smartphones,43.0,641877.868926,27600748,265.51,14760,Cloudy,1,2025-09,Sep 2025,Wednesday
2025-09-04,Smartphones,94.0,605863.056526,56951127,273.86,13789,Sunny,1,2025-09,Sep 2025,Thursday
2025-09-05,Smartphones,59.0,622168.348786,36707932,285.63,12754,Sunny,0,2025-09,Sep 2025,Friday
2025-09-06,Smartphones,73.0,616680.575047,45017681,283.77,13043,Sunny,1,2025-09,Sep 2025,Saturday
2025-09-07,Smartphones,292.0,703216.339903,205339171,309.62,12674,Cloudy,0,2025-09,Sep 2025,Sunday
2025-09-08,Smartphones,11.0,553785.836551,6091644,277.03,15393,Sunny,0,2025-09,Sep 2025,Monday
2025-09-09,Smartphones,231.0,545088.538388,125915452,245.68,13031,Sunny,1,2025-09,Sep 2025,Tuesday
2025-09-10,Smartphones,20.0,637650.838583,12753016,264.61,13371,Sunny,1,2025-09,Sep 2025,Wednesday
2025-09-11,Smartphones,522.0,582737.44043,304188943,254.3,14119,Snowy,1,2025-09,Sep 2025,Thursday
2025-09-12,Smartphones,108.0,572931.570267,61876609,259.36,12863,Sunny,1,2025-09,Sep 2025,Friday
2025-09-13,Smartphones,123.0,524113.292952,64465935,274.07,14870,Snowy,0,2025-09,Sep 2025,Saturday
2025-09-14,Smartphones,186.0,554081.164449,103059096,253.42,12251,Rainy,0,2025-09,Sep 2025,Sunday
2025-09-15,Smartphones,47.0,486882.650306,22883484,276.5,12901,Sunny,1,2025-09,Sep 2025,Monday
2025-09-16,Smartphones,218.0,640531.41394,139635848,266.11,11777,Rainy,0,2025-09,Sep 2025,Tuesday
2025-09-17,Smartphones,40.0,667841.595385,26713663,264.83,14312,Snowy,1,2025-09,Sep 2025,Wednesday
2025-09-18,Smartphones,252.0,614804.638839,154930768,258.79,12508,Sunny,1,2025-09,Sep 2025,Thursday
2025-09-19,Smartphones,75.0,636195.326321,47714649,253.83,13888,Sunny,0,2025-09,Sep 2025,Friday
2025-09-20,Smartphones,46.0,539678.997241,24825233,269.17,11738,Snowy,0,2025-09,Sep 2025,Saturday
2025-09-21,Smartphones,31.0,542710.096915,16824013,229.16,14524,Sunny,0,2025-09,Sep 2025,Sunday
2025-09-22,Smartphones,178.0,491625.692206,87509373,236.53,15668,Rainy,0,2025-09,Sep 2025,Monday
2025-09-23,Smartphones,138.0,646387.007981,89201407,250.47,13844,Rainy,1,2025-09,Sep 2025,Tuesday
2025-09-24,Smartphones,582.0,510425.826082,297067830,282.98,16992,Rainy,0,2025-09,Sep 2025,Wednesday
2025-09-25,Smartphones,177.0,588883.417735,104232364,239.38,12274,Sunny,1,2025-09,Sep 2025,Thursday
2025-09-26,Smartphones,192.0,499112.197437,95829541,301.6,11840,Sunny,0,2025-09,Sep 2025,Friday
2025-09-27,Smartphones,36.0,500089.420057,18003219,250.13,12184,Sunny,0,2025-09,Sep 2025,Saturday
2025-09-28,Smartphones,90.0,544754.557923,49027910,282.94,13286,Sunny,1,2025-09,Sep 2025,Sunday
2025-09-29,Smartphones,11.0,668957.726998,7358534,296.38,14505,Sunny,0,2025-09,Sep 2025,Monday
2025-09-30,Smartphones,129.0,749019.576353,96623525,285.06,13516,Snowy,1,2025-09,Sep 2025,Tuesday
2025-10-01,Smartphones,64.0,548906.090719,35129989,296.24,13520,Sunny,1,2025-10,Oct 2025,Wednesday
2025-10-02,Smartphones,193.0,584507.195526,112809888,284.21,15923,Sunny,0,2025-10,Oct 2025,Thursday
2025-10-03,Smartphones,170.0,610820.012148,103839402,291.94,13542,Cloudy,0,2025-10,Oct 2025,Friday
2025-10-04,Smartphones,234.0,569889.871586,133354229,270.55,12030,Rainy,1,2025-10,Oct 2025,Saturday
2025-10-05,Smartphones,46.0,664679.973511,30575278,253.71,14815,Sunny,1,2025-10,Oct 2025,Sunday
2025-10-06,Smartphones,110.0,645346.635436,70988129,295.73,14363,Cloudy,1,2025-10,Oct 2025,Monday
2025-10-07,Smartphones,130.0,530997.751733,69029707,268.31,15271,Snowy,0,2025-10,Oct 2025,Tuesday
2025-10-08,Smartphones,594.0,627481.43019,372723969,274.43,17265,Cloudy,1,2025-10,Oct 2025,Wednesday
2025-10-09,Smartphones,179.0,615595.230854,110191546,312.36,15097,Snowy,1,2025-10,Oct 2025,Thursday
2025-10-10,Smartphones,15.0,558745.167938,8381177,273.3,14327,Rainy,0,2025-10,Oct 2025,Friday
2025-10-11,Smartphones,425.0,577488.650573,245432676,261.5,15839,Snowy,1,2025-10,Oct 2025,Saturday
2025-10-12,Smartphones,8.0,593154.993871,4745239,256.47,13709,Cloudy,1,2025-10,Oct 2025,Sunday
2025-10-13,Smartphones,100.0,503566.360183,50356636,292.13,11836,Snowy,1,2025-10,Oct 2025,Monday
2025-10-14,Smartphones,504.0,591274.197622,298002195,302.26,15868,Snowy,0,2025-10,Oct 2025,Tuesday
2025-10-15,Smartphones,187.0,676868.281582,126574368,264.3,14402,Cloudy,0,2025-10,Oct 2025,Wednesday
2025-10-16,Smartphones,499.0,621882.287134,310319261,268.56,12141,Sunny,1,2025-10,Oct 2025,Thursday
2025-10-17,Smartphones,35.0,583474.727464,20421615,257.31,11512,Cloudy,1,2025-10,Oct 2025,Friday
2025-10-18,Smartphones,563.0,665088.18113,374444645,278.77,14507,Sunny,1,2025-10,Oct 2025,Saturday
2025-10-19,Smartphones,759.0,572906.717685,434836198,301.06,15348,Cloudy,0,2025-10,Oct 2025,Sunday
2025-10-20,Smartphones,183.0,633009.543314,115840746,262.68,15640,Rainy,0,2025-10,Oct 2025,Monday
2025-10-21,Smartphones,849.0,568210.443778,482410666,299.99,14807,Sunny,0,2025-10,Oct 2025,Tuesday
2025-10-22,Smartphones,107.0,599101.374011,64103847,250.83,13582,Rainy,1,2025-10,Oct 2025,Wednesday
2025-10-23,Smartphones,19.0,593507.358794,11276639,268.04,13841,Snowy,1,2025-10,Oct 2025,Thursday
2025-10-24,Smartphones,81.0,551160.663043,44644013,262.56,13494,Cloudy,1,2025-10,Oct 2025,Friday
2025-10-25,Smartphones,29.0,579659.584653,16810127,293.68,13273,Rainy,0,2025-10,Oct 2025,Saturday
2025-10-26,Smartphones,219.0,636306.558479,139351136,253.01,15506,Cloudy,1,2025-10,Oct 2025,Sunday
2025-10-27,Smartphones,135.0,571762.76304,77187973,240.4,14346,Snowy,1,2025-10,Oct 2025,Monday
2025-10-28,Smartphones,185.0,568287.644935,105133214,238.01,14891,Rainy,1,2025-10,Oct 2025,Tuesday
2025-10-29,Smartphones,68.0,532296.470814,36196160,277.74,13598,Cloudy,1,2025-10,Oct 2025,Wednesday
2025-10-30,Smartphones,53.0,559831.070967,29671046,278.78,14374,Rainy,1,2025-10,Oct 2025,Thursday
2025-10-31,Smartphones,13.0,591724.413341,7692417,271.45,15601,Snowy,1,2025-10,Oct 2025,Friday
2025-11-01,Smartphones,98.0,536606.410211,52587428,305.3,14382,Cloudy,1,2025-11,Nov 2025,Saturday
2025-11-02,Smartphones,96.0,544439.70455,52266211,266.71,12556,Rainy,0,2025-11,Nov 2025,Sunday
2025-11-03,Smartphones,15.0,621359.064661,9320385,275.15,13094,Rainy,0,2025-11,Nov 2025,Monday
2025-11-04,Smartphones,51.0,609389.31323,31078854,244.54,12710,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-05,Smartphones,19.0,564179.141057,10719403,287.56,12825,Cloudy,1,2025-11,Nov 2025,Wednesday
2025-11-06,Smartphones,8.0,571542.256048,4572338,237.44,14999,Cloudy,1,2025-11,Nov 2025,Thursday
2025-11-07,Smartphones,240.0,547956.702746,131509608,270.33,13702,Rainy,0,2025-11,Nov 2025,Friday
2025-11-08,Smartphones,350.0,637344.187345,223070465,265.1,13812,Sunny,0,2025-11,Nov 2025,Saturday
2025-11-09,Smartphones,69.0,591220.779622,40794233,288.32,14727,Snowy,1,2025-11,Nov 2025,Sunday
2025-11-10,Smartphones,197.0,657796.898565,129585989,285.45,11892,Rainy,1,2025-11,Nov 2025,Monday
2025-11-11,Smartphones,343.0,675316.944686,231633712,285.86,14786,Cloudy,1,2025-11,Nov 2025,Tuesday
2025-11-12,Smartphones,63.0,565409.280076,35620784,263.57,15664,Sunny,1,2025-11,Nov 2025,Wednesday
2025-11-13,Smartphones,915.6,659100.193241,603472136,319.55,12620,Snowy,1,2025-11,Nov 2025,Thursday
2025-11-14,Smartphones,109.0,697649.802556,76043828,231.3,14430,Rainy,1,2025-11,Nov 2025,Friday
2025-11-15,Smartphones,111.0,689111.944616,76491425,250.99,13966,Snowy,1,2025-11,Nov 2025,Saturday
2025-11-16,Smartphones,48.0,613182.744883,29432771,277.09,15548,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-17,Smartphones,581.0,540597.253293,314087004,306.51,12250,Snowy,0,2025-11,Nov 2025,Monday
2025-11-18,Smartphones,398.0,525313.59559,209074811,271.63,14502,Rainy,0,2025-11,Nov 2025,Tuesday
2025-11-19,Smartphones,51.0,572656.810768,29205497,283.49,14135,Sunny,0,2025-11,Nov 2025,Wednesday
2025-11-20,Smartphones,78.0,646340.436781,50414554,279.02,14995,Cloudy,1,2025-11,Nov 2025,Thursday
2025-11-21,Smartphones,240.0,646599.145949,155183795,230.57,15916,Cloudy,1,2025-11,Nov 2025,Friday
2025-11-22,Smartphones,250.0,552626.57142,138156642,275.01,11395,Snowy,1,2025-11,Nov 2025,Saturday
2025-11-23,Smartphones,101.0,581439.583906,58725397,313.84,13004,Cloudy,0,2025-11,Nov 2025,Sunday
2025-11-24,Smartphones,416.0,547117.144691,227600732,270.07,13660,Rainy,0,2025-11,Nov 2025,Monday
2025-11-25,Smartphones,149.0,572558.814625,85311263,282.0,12826,Rainy,0,2025-11,Nov 2025,Tuesday
2025-11-26,Smartphones,209.0,528807.39975,110520746,278.61,14766,Cloudy,1,2025-11,Nov 2025,Wednesday
2025-11-27,Smartphones,44.0,650347.6462,28615296,277.17,14999,Snowy,0,2025-11,Nov 2025,Thursday
2025-11-28,Smartphones,33.0,567318.317615,18721504,240.7,12497,Sunny,1,2025-11,Nov 2025,Friday
2025-11-29,Smartphones,25.0,682089.860423,17052246,262.44,12379,Rainy,0,2025-11,Nov 2025,Saturday
2025-11-30,Smartphones,163.0,554200.318557,90334651,262.78,15481,Snowy,0,2025-11,Nov 2025,Sunday
2025-12-01,Smartphones,548.0,558901.054135,306277777,245.57,13530,Snowy,1,2025-12,Dec 2025,Monday
2025-12-02,Smartphones,366.0,616433.64948,225614715,263.04,14190,Cloudy,1,2025-12,Dec 2025,Tuesday
2025-12-03,Smartphones,69.0,527664.964829,36408882,297.2,13613,Sunny,0,2025-12,Dec 2025,Wednesday
2025-12-04,Smartphones,329.0,554367.377894,182386867,288.05,12836,Rainy,0,2025-12,Dec 2025,Thursday
2025-12-05,Smartphones,4.0,531526.941254,2126107,234.87,13576,Snowy,1,2025-12,Dec 2025,Friday
2025-12-06,Smartphones,5.0,592087.229635,2960436,256.49,13756,Snowy,0,2025-12,Dec 2025,Saturday
2025-12-07,Smartphones,32.0,616889.331159,19740458,289.46,15826,Cloudy,0,2025-12,Dec 2025,Sunday
2025-12-08,Smartphones,21.0,601593.234693,12633457,248.56,13758,Cloudy,0,2025-12,Dec 2025,Monday
2025-12-09,Smartphones,23.0,593980.567017,13661553,248.05,12843,Cloudy,1,2025-12,Dec 2025,Tuesday
2025-12-10,Smartphones,10.0,592673.276275,5926732,270.04,12998,Sunny,1,2025-12,Dec 2025,Wednesday
2025-12-11,Smartphones,408.0,572492.186008,233576811,284.11,12915,Sunny,0,2025-12,Dec 2025,Thursday
2025-12-12,Smartphones,29.0,539702.267586,15651365,268.06,11827,Rainy,1,2025-12,Dec 2025,Friday
2025-12-13,Smartphones,610.0,708119.510732,431952901,297.41,12177,Sunny,0,2025-12,Dec 2025,Saturday
2025-12-14,Smartphones,9.0,622456.991771,5602112,279.09,13293,Sunny,0,2025-12,Dec 2025,Sunday
2025-12-15,Smartphones,52.0,620955.984732,32289711,290.35,14383,Rainy,1,2025-12,Dec 2025,Monday
2025-12-16,Smartphones,21.0,545765.475143,11461074,308.98,15910,Snowy,0,2025-12,Dec 2025,Tuesday
2025-12-17,Smartphones,4.0,588042.651333,2352170,272.85,11730,Sunny,0,2025-12,Dec 2025,Wednesday
2025-12-18,Smartphones,56.0,625513.761444,35028770,295.02,14475,Cloudy,1,2025-12,Dec 2025,Thursday
2025-12-19,Smartphones,23.0,584567.251045,13445046,270.52,13129,Rainy,1,2025-12,Dec 2025,Friday
2025-12-20,Smartphones,915.6,644156.825118,589789989,304.17,13334,Snowy,1,2025-12,Dec 2025,Saturday
2025-12-21,Smartphones,19.0,649735.206928,12344968,238.5,13100,Cloudy,1,2025-12,Dec 2025,Sunday
2025-12-22,Smartphones,65.0,628044.000604,40822860,247.28,11550,Cloudy,0,2025-12,Dec 2025,Monday
2025-12-23,Smartphones,204.0,577659.793016,117842597,257.69,14913,Sunny,0,2025-12,Dec 2025,Tuesday
2025-12-24,Smartphones,915.6,571411.435975,523184310,259.17,12822,Snowy,1,2025-12,Dec 2025,Wednesday
2025-12-25,Smartphones,75.0,574002.020798,43050151,245.14,12006,Sunny,1,2025-12,Dec 2025,Thursday
2025-12-26,Smartphones,399.0,562960.431619,224621212,304.92,11619,Sunny,1,2025-12,Dec 2025,Friday
2025-12-27,Smartphones,79.0,590859.342445,46677888,250.15,14695,Cloudy,0,2025-12,Dec 2025,Saturday
2025-12-28,Smartphones,318.0,600353.660841,190912464,289.34,12907,Cloudy,0,2025-12,Dec 2025,Sunday
2025-12-29,Smartphones,32.0,659720.040906,21111041,226.5,15092,Rainy,1,2025-12,Dec 2025,Monday
2025-12-30,Smartphones,32.0,612965.822389,19614906,269.97,13680,Snowy,0,2025-12,Dec 2025,Tuesday
2025-12-31,Smartphones,22.0,555515.820617,12221348,267.95,13200,Cloudy,0,2025-12,Dec 2025,Wednesday
2026-01-01,Smartphones,493.0,624282.520742,307771282,292.01,12189,Cloudy,0,2026-01,Jan 2026,Thursday
2026-01-02,Smartphones,80.0,672682.803083,53814624,248.0,12664,Cloudy,0,2026-01,Jan 2026,Friday
2026-01-03,Smartphones,45.0,577825.32538,26002139,278.57,13079,Snowy,1,2026-01,Jan 2026,Saturday
2026-01-04,Smartphones,777.0,639215.26727,496670262,241.4,14523,Sunny,1,2026-01,Jan 2026,Sunday
2026-01-05,Smartphones,128.0,588876.898461,75376243,282.62,12926,Sunny,1,2026-01,Jan 2026,Monday
2026-01-06,Smartphones,915.6,578942.39815,530079659,237.77,13483,Rainy,1,2026-01,Jan 2026,Tuesday
2026-01-07,Smartphones,125.0,593056.206271,74132025,257.89,14204,Rainy,1,2026-01,Jan 2026,Wednesday
2026-01-08,Smartphones,49.0,715847.549947,35076529,255.34,13265,Rainy,0,2026-01,Jan 2026,Thursday
2026-01-09,Smartphones,29.0,667080.74671,19345341,288.8,16620,Sunny,1,2026-01,Jan 2026,Friday
2026-01-10,Smartphones,244.0,563273.37125,137438702,288.5,14358,Sunny,0,2026-01,Jan 2026,Saturday
2026-01-11,Smartphones,283.0,607448.431684,171907906,242.87,12265,Sunny,1,2026-01,Jan 2026,Sunday
2026-01-12,Smartphones,460.0,573471.720686,263796991,279.42,14229,Rainy,1,2026-01,Jan 2026,Monday
2026-01-13,Smartphones,157.0,595715.645193,93527356,271.26,12584,Cloudy,1,2026-01,Jan 2026,Tuesday
2026-01-14,Smartphones,57.0,597696.908063,34068723,259.42,12979,Snowy,0,2026-01,Jan 2026,Wednesday
2026-01-15,Smartphones,49.0,587804.255885,28802408,268.14,14237,Sunny,0,2026-01,Jan 2026,Thursday
2026-01-16,Smartphones,46.0,563884.074099,25938667,290.63,13148,Sunny,0,2026-01,Jan 2026,Friday
2026-01-17,Smartphones,915.6,621617.008797,569152533,282.68,13519,Cloudy,0,2026-01,Jan 2026,Saturday
2026-01-18,Smartphones,596.0,597943.235395,356374168,246.72,12669,Cloudy,0,2026-01,Jan 2026,Sunday
2026-01-19,Smartphones,11.0,604972.678718,6654699,298.03,12279,Rainy,1,2026-01,Jan 2026,Monday
2026-01-20,Smartphones,33.0,593673.427513,19591223,304.87,12031,Sunny,1,2026-01,Jan 2026,Tuesday
2026-01-21,Smartphones,87.0,696290.93137,60577311,301.28,11227,Rainy,1,2026-01,Jan 2026,Wednesday
2026-01-22,Smartphones,316.0,562758.528664,177831695,278.95,13533,Cloudy,1,2026-01,Jan 2026,Thursday
2026-01-23,Smartphones,200.0,593782.15935,118756431,291.02,12101,Cloudy,0,2026-01,Jan 2026,Friday
2026-01-24,Smartphones,169.0,600374.490072,101463288,243.27,12247,Rainy,1,2026-01,Jan 2026,Saturday
2026-01-25,Smartphones,41.0,601624.231614,24666593,309.57,15221,Cloudy,0,2026-01,Jan 2026,Sunday
2026-01-26,Smartphones,24.0,563761.45096,13530274,242.17,14562,Rainy,0,2026-01,Jan 2026,Monday
2025-01-01,Stationery,309.0,48383.919633534606,15396293,297.02,16038,Rainy,1,2025-01,Jan 2025,Wednesday
2025-01-02,Stationery,21.0,44440.3066150267,1089950,248.42,13080,Rainy,1,2025-01,Jan 2025,Thursday
2025-01-03,Stationery,94.0,46726.139440485815,4263754,279.54,12420,Sunny,1,2025-01,Jan 2025,Friday
2025-01-04,Stationery,18.0,42579.13949916919,745740,257.59,12045,Cloudy,1,2025-01,Jan 2025,Saturday
2025-01-05,Stationery,103.0,48910.0524791912,5035066,285.95,15093,Cloudy,0,2025-01,Jan 2025,Sunday
2025-01-06,Stationery,147.0,44585.81220166042,7087562,258.09,13552,Snowy,1,2025-01,Jan 2025,Monday
2025-01-07,Stationery,91.0,46820.098185363066,4307053,253.71,14329,Sunny,1,2025-01,Jan 2025,Tuesday
2025-01-08,Stationery,54.0,38505.23512127473,2227740,253.33,13897,Snowy,0,2025-01,Jan 2025,Wednesday
2025-01-09,Stationery,76.0,41652.587060393766,3308677,267.06,12972,Snowy,0,2025-01,Jan 2025,Thursday
2025-01-10,Stationery,4.0,48721.63848554228,190533,289.27,14212,Sunny,0,2025-01,Jan 2025,Friday
2025-01-11,Stationery,38.0,42967.13419602471,1603204,264.83,13679,Rainy,1,2025-01,Jan 2025,Saturday
2025-01-12,Stationery,22.0,50222.9865944923,1013014,236.43,11898,Cloudy,1,2025-01,Jan 2025,Sunday
2025-02-01,Stationery,5.0,44059.6237003152,246429,285.64,14691,Rainy,0,2025-02,Feb 2025,Saturday
2025-02-02,Stationery,177.0,40932.33281876025,8231599,288.35,13526,Rainy,1,2025-02,Feb 2025,Sunday
2025-02-03,Stationery,245.0,49851.68069039885,12796017,284.75,14631,Sunny,1,2025-02,Feb 2025,Monday
2025-02-04,Stationery,86.0,51579.68611247413,4050366,281.83,14278,Rainy,0,2025-02,Feb 2025,Tuesday
2025-02-05,Stationery,43.0,55575.50066318663,2213088,272.24,13225,Sunny,0,2025-02,Feb 2025,Wednesday
2025-02-06,Stationery,52.0,54803.53590245201,2801758,257.31,13192,Cloudy,0,2025-02,Feb 2025,Thursday
2025-02-07,Stationery,104.0,46627.68664134116,4768644,278.12,12607,Sunny,0,2025-02,Feb 2025,Friday
2025-02-08,Stationery,54.0,46464.44804745903,2641827,254.51,14554,Rainy,1,2025-02,Feb 2025,Saturday
2025-02-09,Stationery,147.0,51817.45591794349,7800724,274.69,14008,Sunny,0,2025-02,Feb 2025,Sunday
2025-02-10,Stationery,257.0,52668.61053447533,13154313,271.48,12577,Snowy,0,2025-02,Feb 2025,Monday
